Departure Date,Sum_of_Revenue
2019-07-17,1313.04
2019-07-17,1313.04
2019-06-17,691.24
2019-07-17,1313.04
2019-07-17,1313.04
2019-08-02,1313.04
2019-08-02,1313.04
2019-08-26,1313.04
2019-08-26,1313.04
2019-07-17,1313.04
2019-07-17,1313.04
2019-07-23,1313.04
2019-07-23,1313.04
2019-07-31,1313.04
2019-07-31,1313.04
2019-08-02,1313.04
2019-08-02,1313.04
2019-08-09,1313.04
2019-08-09,1313.04
2019-08-21,1313.04
2019-08-21,1313.04
2019-08-31,1313.04
2019-08-31,1313.04
2019-06-21,910.0
2019-06-21,910.0
2019-06-17,1170.0
2019-06-17,1170.0
2019-06-20,5355.03
2019-06-20,5355.03
2019-06-18,1073.05
2019-06-18,1073.05
2019-06-18,1073.05
2019-06-26,7961.58
2019-06-26,7961.58
2019-06-18,1120.0
2019-08-03,1747.55
2019-08-03,1747.55
2019-06-18,243.79
2019-06-18,243.79
2019-07-12,1747.55
2019-07-12,1747.55
2019-07-12,1717.55
2019-07-12,1717.55
2019-06-18,355.0
2019-06-18,355.0
2019-08-21,1245.0
2019-08-21,1245.0
2019-08-21,1245.0
2019-06-17,367.5
2019-06-17,300.0
2019-08-06,1245.0
2019-08-06,1245.0
2019-08-06,1245.0
2019-07-30,1245.0
2019-07-30,1245.0
2019-07-30,1245.0
2019-08-26,1704.5
2019-08-26,1704.5
2019-08-01,1605.0
2019-08-01,1605.0
2019-07-07,2107.09
2019-07-07,2107.09
2019-06-28,831.98
2019-06-28,338.98
2019-06-28,338.98
2019-06-28,397.23
2019-06-28,397.23
2019-07-05,2650.0
2019-07-05,2650.0
2019-07-05,2650.0
2019-06-24,2250.0
2019-06-24,2250.0
2019-06-18,520.32
2019-06-18,520.32
2019-06-26,653.13
2019-06-26,653.13
2019-06-19,950.0
2019-06-21,909.11
2019-06-30,878.29
2019-06-30,878.29
2019-06-18,198.97
2019-06-18,198.97
2019-08-16,1296.85
2019-08-16,1296.85
2019-06-15,1741.48
2019-06-15,1741.48
2019-06-18,511.72
2019-06-18,511.72
2019-06-18,511.72
2019-06-23,378.0
2019-06-23,378.0
2019-06-24,303.0
2019-06-24,303.0
2019-06-21,378.0
2019-06-21,378.0
2019-06-21,303.0
2019-06-21,303.0
2019-06-19,194.31
2019-06-19,194.31
2019-06-26,2399.3
2019-06-26,2399.3
2019-06-18,189.72
2019-06-18,189.72
2019-07-04,4565.4
2019-07-04,4565.4
2019-06-17,427.75
2019-06-17,427.75
2019-06-18,495.21
2019-06-18,495.21
2019-06-18,376.46
2019-06-18,376.46
2019-06-18,376.46
2019-06-18,250.0
2019-06-18,250.0
2019-06-21,2994.0
2019-06-21,2994.0
2019-06-18,1055.91
2019-06-18,1055.91
2019-06-21,408.0
2019-06-21,408.0
2019-06-18,269.52
2019-06-18,269.52
2019-06-18,620.79
2019-06-18,620.79
2019-06-19,323.47
2019-06-19,323.47
2019-06-25,595.0
2019-06-26,580.0
2019-06-21,2750.0
2019-06-19,171.0
2019-06-19,171.0
2019-05-17,2085.62
2019-05-17,2085.62
2019-06-21,1130.0
2019-06-21,1130.0
2019-06-17,711.0
2019-06-17,711.0
2019-08-31,1340.45
2019-08-31,1340.45
2019-06-28,1402.95
2019-06-28,1402.95
2019-06-26,16.66
2019-06-26,16.66
2019-08-03,1164.09
2019-08-03,1164.09
2019-08-31,4452.03
2019-08-31,4452.03
2019-06-29,3020.57
2019-06-29,3020.57
2019-08-22,4655.0
2019-08-22,4655.0
2019-08-17,3371.7300000000005
2019-08-17,3371.7300000000005
2019-05-24,6963.46
2019-05-24,6963.46
2019-05-31,3238.28
2019-05-31,3238.28
2019-05-30,1964.8
2019-05-30,1964.8
2019-07-21,3605.68
2019-07-21,3605.68
2019-07-08,4487.77
2019-07-08,4487.77
2019-06-18,640.0
2019-06-18,640.0
2019-06-22,389.06
2019-06-22,389.06
2019-07-03,856.2400000000001
2019-06-27,4608.74
2019-06-27,4608.74
2019-08-12,2205.38
2019-08-12,2205.38
2019-08-20,1479.5
2019-08-20,1479.5
2019-07-03,1313.04
2019-07-03,1313.04
2019-06-19,335.38
2019-06-19,335.38
2019-06-20,84.5
2019-06-20,84.5
2019-06-27,530.0
2019-06-27,530.0
2019-07-08,4844.53
2019-07-08,4844.53
2019-06-20,1896.98
2019-06-20,1896.98
2019-06-20,1896.98
2019-06-29,3800.9800000000014
2019-06-29,3800.9800000000014
2019-06-28,1509.54
2019-06-28,1509.54
2019-06-24,689.39
2019-06-24,689.39
2019-07-08,2750.0
2019-06-19,1050.0
2019-06-19,1050.0
2019-06-22,5260.339999999998
2019-06-22,5260.339999999998
2019-06-19,89.0
2019-06-19,89.0
2019-06-19,506.27
2019-06-19,506.27
2019-06-21,377.12
2019-06-21,377.12
2019-06-19,933.0
2019-06-19,933.0
2019-06-27,1121.0700000000004
2019-06-27,1121.0700000000004
2019-06-30,6638.32
2019-06-30,6638.32
2019-06-21,725.0
2019-06-21,725.0
2019-06-21,179.20999999999995
2019-06-19,262.74
2019-06-19,262.74
2019-06-21,696.97
2019-06-20,307.0
2019-06-20,307.0
2019-06-25,1510.0
2019-06-25,1510.0
2019-06-20,325.87
2019-06-20,325.87
2019-06-29,4502.37
2019-06-29,4502.37
2019-06-19,296.0
2019-06-19,296.0
2019-06-21,345.0
2019-06-19,555.04
2019-06-19,555.04
2019-06-24,1485.0
2019-06-24,1485.0
2019-06-24,1485.0
2019-06-29,8231.51
2019-06-29,8231.51
2019-06-19,1760.13
2019-06-19,1760.13
2019-06-19,1760.13
2019-06-19,790.03
2019-06-19,790.03
2019-06-19,790.03
2019-06-18,360.0
2019-06-18,360.0
2019-06-21,254.0
2019-06-21,254.0
2019-06-19,85.0
2019-06-19,85.0
2019-06-21,2369.5
2019-06-21,2369.5
2019-06-19,1425.0
2019-06-19,1425.0
2019-06-19,539.55
2019-06-19,539.55
2019-06-25,350.0
2019-06-19,675.84
2019-06-19,675.84
2019-06-19,517.11
2019-06-19,517.11
2019-06-19,227.53
2019-06-19,227.53
2019-06-19,341.06
2019-06-19,341.06
2019-06-19,204.0
2019-06-19,204.0
2019-06-21,20.0
2019-06-21,20.0
2019-06-21,540.0
2019-06-21,540.0
2019-06-27,360.0
2019-06-27,360.0
2019-06-20,221.0
2019-06-20,221.0
2019-06-21,562.72
2019-06-21,562.72
2019-06-18,327.43
2019-06-18,327.43
2019-06-24,950.0
2019-06-21,195.13
2019-06-20,262.74
2019-06-20,262.74
2019-07-03,2750.0
2019-06-21,175.88
2019-06-21,175.88
2019-06-21,206.88
2019-06-21,206.88
2019-07-03,396.06
2019-06-25,1865.0
2019-06-25,1865.0
2019-06-20,625.0
2019-06-19,1953.0
2019-06-19,1953.0
2019-06-19,1953.0
2019-06-25,20.0
2019-06-25,20.0
2019-07-02,480.0
2019-07-02,480.0
2019-06-21,1207.2
2019-06-21,480.0
2019-06-21,480.0
2019-06-21,1535.0
2019-06-21,1535.0
2019-06-02,746.78
2019-06-02,746.78
2019-06-01,2164.3
2019-06-01,2164.3
2019-06-24,1741.4499999999996
2019-06-24,1741.4499999999996
2019-06-26,320.73
2019-06-22,1648.29
2019-06-22,1648.29
2019-07-08,2440.61
2019-07-08,2440.61
2019-07-01,3181.13
2019-07-03,3181.13
2019-07-10,3173.67
2019-06-29,4517.43
2019-06-29,4517.43
2019-06-29,2472.98
2019-06-29,2472.98
2019-06-29,8641.47
2019-06-29,8641.47
2019-07-04,4773.28
2019-07-04,4773.28
2019-06-24,317.63
2019-06-24,317.63
2019-07-07,2537.54
2019-07-07,2537.54
2019-06-24,483.73
2019-06-24,483.73
2019-06-24,512.13
2019-06-24,512.13
2019-07-01,2650.0
2019-07-01,2650.0
2019-07-01,2650.0
2019-06-21,161.0
2019-06-21,161.0
2019-06-27,1740.0
2019-06-24,331.51
2019-06-24,331.51
2019-06-19,236.56
2019-06-19,236.56
2019-06-20,320.0
2019-06-20,320.0
2019-07-12,2550.87
2019-07-12,2550.87
2019-06-21,587.57
2019-06-21,587.57
2019-06-21,1425.61
2019-06-21,1425.61
2019-06-24,295.97
2019-06-24,295.97
2019-06-24,378.0
2019-06-24,378.0
2019-06-21,303.0
2019-06-21,303.0
2019-06-24,274.0
2019-06-24,274.0
2019-06-20,297.58
2019-06-20,297.58
2019-06-24,281.0
2019-06-24,281.0
2019-06-20,425.56
2019-06-20,425.56
2019-06-20,425.56
2019-06-20,1319.56
2019-06-20,1319.56
2019-06-21,260.0
2019-06-21,260.0
2019-06-21,859.6099999999999
2019-06-21,859.6099999999999
2019-06-20,297.58
2019-06-20,297.58
2019-06-21,60.0
2019-06-21,60.0
2019-06-21,127.79
2019-06-21,127.79
2019-06-25,545.0
2019-06-20,292.97
2019-06-20,292.97
2019-06-24,947.0
2019-06-24,684.0
2019-06-21,520.0
2019-06-24,670.0
2019-06-20,1416.81
2019-06-20,1416.81
2019-06-20,95.0
2019-06-20,95.0
2019-06-20,858.0
2019-06-21,2457.7
2019-06-21,2457.7
2019-06-21,2457.7
2019-06-21,768.57
2019-06-21,768.57
2019-06-27,949.89
2019-06-27,949.89
2019-06-21,378.76
2019-06-21,378.76
2019-06-21,60.0
2019-06-21,60.0
2019-06-20,776.81
2019-06-20,776.81
2019-06-21,870.0
2019-06-21,870.0
2019-06-20,248.9
2019-06-20,248.9
2019-06-20,248.9
2019-06-21,300.0
2019-06-21,300.0
2019-06-20,470.18
2019-06-20,470.18
2019-08-21,1612.04
2019-08-21,1612.04
2019-06-21,859.6099999999999
2019-06-21,859.6099999999999
2019-06-24,389.3
2019-06-24,389.3
2019-06-21,389.3
2019-06-21,389.3
2019-06-21,389.3
2019-06-21,389.3
2019-06-21,748.22
2019-06-21,748.22
2019-06-24,703.53
2019-06-21,774.33
2019-06-21,774.33
2019-07-02,2750.0
2019-06-20,473.25
2019-06-20,473.25
2019-06-27,727.5
2019-06-27,727.5
2019-06-27,727.5
2019-06-27,727.5
2019-06-21,191.72
2019-06-21,191.72
2019-06-24,1522.5
2019-06-24,1522.5
2019-06-26,68.72
2019-06-26,68.72
2019-06-24,780.0
2019-06-24,780.0
2019-07-13,3613.61
2019-07-13,3613.61
2019-07-13,2520.33
2019-07-13,2520.33
2019-07-05,1398.04
2019-08-06,4450.8
2019-08-06,4450.8
2019-06-26,798.74
2019-07-08,2393.08
2019-06-21,247.9
2019-06-21,247.9
2019-06-24,1660.0
2019-06-24,1660.0
2019-06-24,1660.0
2019-06-24,1660.0
2019-06-24,1660.0
2019-06-24,1660.0
2019-06-24,1710.0
2019-06-24,1710.0
2019-06-24,1710.0
2019-06-21,292.0
2019-06-21,292.0
2019-06-21,1669.5
2019-06-21,1669.5
2019-06-21,1669.5
2019-06-15,738.78
2019-06-15,738.78
2019-06-25,128.49
2019-06-25,128.49
2019-06-25,365.0
2019-06-25,365.0
2019-06-24,365.0
2019-06-24,365.0
2019-06-21,2179.17
2019-06-21,2179.17
2019-06-24,365.0
2019-06-24,365.0
2019-06-24,365.0
2019-06-24,365.0
2019-06-26,365.0
2019-06-26,365.0
2019-06-27,365.0
2019-06-27,365.0
2019-06-28,365.0
2019-06-28,365.0
2019-06-24,194.31
2019-06-24,194.31
2019-06-21,850.0
2019-06-21,850.0
2019-06-24,294.7
2019-06-24,294.7
2019-06-24,294.7
2019-07-03,598.02
2019-07-03,598.02
2019-06-24,4605.0
2019-06-24,4605.0
2019-06-24,4605.0
2019-06-24,444.5
2019-06-24,444.5
2019-06-21,299.36
2019-06-21,299.36
2019-06-24,2314.51
2019-06-24,2314.51
2019-06-27,2250.0
2019-06-27,2250.0
2019-06-27,2250.0
2019-06-24,450.44
2019-06-24,450.44
2019-06-24,450.44
2019-06-19,15.14
2019-06-21,369.0
2019-06-21,369.0
2019-06-26,1258.59
2019-06-26,1258.59
2019-06-24,378.0
2019-06-24,378.0
2019-06-21,713.36
2019-06-21,713.36
2019-06-24,303.0
2019-06-24,303.0
2019-06-25,281.0
2019-06-25,281.0
2019-06-25,274.0
2019-06-25,274.0
2019-06-24,2050.0
2019-06-24,2050.0
2019-06-24,162.4
2019-06-24,162.4
2019-06-21,334.8
2019-06-21,334.8
2019-06-24,2050.0
2019-06-24,2050.0
2019-06-24,2050.0
2019-06-24,2050.0
2019-06-25,2050.0
2019-06-25,2050.0
2019-06-21,402.33
2019-06-21,402.33
2019-06-25,252.52
2019-06-25,252.52
2019-06-25,252.52
2019-06-29,6421.88
2019-06-29,6421.88
2019-06-25,1004.17
2019-06-25,1004.17
2019-06-25,1004.17
2019-06-25,2050.0
2019-06-25,2050.0
2019-06-29,1627.9
2019-06-29,1627.9
2019-06-26,2050.0
2019-06-26,2050.0
2019-06-26,2050.0
2019-06-26,2050.0
2019-07-02,169.99
2019-07-02,169.99
2019-07-15,11649.640000000005
2019-07-15,11649.640000000005
2019-06-24,1150.0
2019-06-24,1150.0
2019-06-24,1150.0
2019-06-24,1150.0
2019-06-24,1150.0
2019-06-24,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-26,1150.0
2019-06-26,1150.0
2019-06-26,1150.0
2019-06-26,1150.0
2019-06-26,1150.0
2019-06-26,1150.0
2019-06-26,1150.0
2019-06-26,1150.0
2019-06-26,1150.0
2019-07-06,1400.0
2019-07-06,1400.0
2019-06-21,518.1600000000001
2019-06-21,518.1600000000001
2019-06-27,1150.0
2019-06-27,1150.0
2019-06-27,1150.0
2019-06-27,1150.0
2019-06-27,1150.0
2019-06-27,1150.0
2019-06-21,587.57
2019-06-21,587.57
2019-06-24,1150.0
2019-06-24,1150.0
2019-06-24,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-25,1150.0
2019-06-26,1195.0
2019-06-26,1195.0
2019-06-26,1195.0
2019-06-24,575.89
2019-06-24,575.89
2019-06-24,575.89
2019-06-27,1150.0
2019-06-27,1150.0
2019-06-27,1150.0
2019-06-28,1150.0
2019-06-28,1150.0
2019-06-28,1150.0
2019-06-25,816.53
2019-06-25,816.53
2019-06-25,370.0
2019-06-27,690.0
2019-06-26,925.0
2019-06-21,185.6
2019-06-21,239.73
2019-06-21,239.73
2019-06-26,690.0
2019-07-29,1880.0
2019-07-29,1880.0
2019-07-29,1880.0
2019-08-26,1880.0
2019-08-26,1880.0
2019-08-26,1880.0
2019-08-12,1880.0
2019-08-12,1880.0
2019-08-12,1880.0
2019-08-29,1885.0
2019-08-29,1885.0
2019-08-29,1885.0
2019-08-28,1885.0
2019-08-28,1885.0
2019-08-28,1885.0
2019-06-25,925.0
2019-08-19,1885.0
2019-08-19,1885.0
2019-08-19,1885.0
2019-08-19,1880.0
2019-08-19,1880.0
2019-08-19,1880.0
2019-06-24,925.0
2019-07-26,1885.0
2019-07-26,1885.0
2019-07-26,1885.0
2019-08-12,1880.0
2019-08-12,1880.0
2019-08-12,1880.0
2019-06-24,690.0
2019-07-29,1880.0
2019-07-29,1880.0
2019-07-29,1880.0
2019-08-19,1975.0
2019-08-19,1975.0
2019-08-19,1975.0
2019-08-05,1830.0
2019-08-05,1830.0
2019-08-05,1830.0
2019-06-25,690.0
2019-06-26,910.0
2019-06-26,910.0
2019-06-26,885.0
2019-06-26,885.0
2019-07-02,595.0
2019-07-02,595.0
2019-06-26,885.0
2019-06-26,885.0
2019-06-26,885.0
2019-06-26,885.0
2019-06-24,885.0
2019-06-24,885.0
2019-06-25,910.0
2019-06-25,910.0
2019-06-24,244.0
2019-06-24,244.0
2019-06-25,910.0
2019-06-25,910.0
2019-07-01,1250.0
2019-07-01,1250.0
2019-07-01,2970.0
2019-07-01,2970.0
2019-07-01,2970.0
2019-07-01,1655.0
2019-07-01,1655.0
2019-06-21,2750.0
2019-06-21,2750.0
2019-06-02,746.78
2019-06-02,746.78
2019-06-07,738.78
2019-06-07,738.78
2019-06-09,746.78
2019-06-09,746.78
2019-06-15,1703.25
2019-06-21,177.39
2019-06-21,177.39
2019-06-29,1668.0499999999995
2019-06-29,1668.0499999999995
2019-07-06,1759.39
2019-07-06,1759.39
2019-07-09,1944.0
2019-07-09,1944.0
2019-07-08,2876.15
2019-07-08,2876.15
2019-06-27,3379.04
2019-06-27,3379.04
2019-07-02,1261.6999999999996
2019-06-27,3032.0200000000004
2019-06-27,3032.0200000000004
2019-06-24,95.0
2019-06-24,95.0
2019-06-24,913.58
2019-06-24,913.58
2019-06-28,348.48
2019-06-28,348.48
2019-06-27,879.52
2019-06-27,879.52
2019-07-05,2946.65
2019-07-05,2946.65
2019-07-04,20394.81
2019-07-04,20394.81
2019-07-03,8624.670000000002
2019-06-24,212.0
2019-06-24,212.0
2019-06-21,15.14
2019-06-24,325.87
2019-06-24,325.87
2019-06-25,1839.54
2019-06-25,1839.54
2019-06-27,232.78
2019-06-27,232.78
2019-06-24,1924.3
2019-06-24,1924.3
2019-06-25,870.0
2019-06-25,1742.03
2019-06-25,1742.03
2019-06-24,262.74
2019-06-24,262.74
2019-07-21,3605.68
2019-07-21,3605.68
2019-06-26,675.05
2019-06-26,675.05
2019-06-26,675.05
2019-06-24,502.54
2019-06-24,502.54
2019-06-24,502.54
2019-06-24,289.34
2019-06-24,908.26
2019-06-24,908.26
2019-06-26,534.08
2019-06-26,534.08
2019-07-05,1360.67
2019-07-05,1360.67
2019-06-27,1944.0
2019-06-27,1944.0
2019-06-25,791.22
2019-07-14,2031.48
2019-07-14,2031.48
2019-07-25,600.34
2019-07-25,600.34
2019-06-28,1539.62
2019-06-28,1539.62
2019-06-24,1416.81
2019-06-24,1416.81
2019-06-24,95.0
2019-06-24,95.0
2019-07-21,3526.48
2019-07-21,3526.48
2019-06-24,189.15
2019-06-24,189.15
2019-06-25,3838.87
2019-06-25,3838.87
2019-06-27,910.0
2019-06-27,910.0
2019-06-27,980.0
2019-06-27,980.0
2019-07-13,3903.130000000001
2019-07-13,3903.130000000001
2019-06-26,1265.21
2019-06-26,1265.21
2019-06-25,620.0
2019-06-25,620.0
2019-06-25,260.07
2019-06-25,260.07
2019-06-25,390.7
2019-06-25,390.7
2019-06-25,320.73
2019-06-25,320.73
2019-06-25,403.49
2019-06-25,506.27
2019-06-25,506.27
2019-06-26,506.95
2019-06-26,506.95
2019-06-24,625.0
2019-06-24,625.0
2019-06-27,559.19
2019-06-27,559.19
2019-06-25,443.0
2019-06-25,443.0
2019-06-24,550.0
2019-06-24,550.0
2019-06-28,1720.05
2019-06-28,1720.05
2019-07-17,670.0
2019-07-17,670.0
2019-07-05,1480.0
2019-07-05,1480.0
2019-07-05,1480.0
2019-07-05,1480.0
2019-07-04,1480.0
2019-07-04,1480.0
2019-07-03,1480.0
2019-07-03,1480.0
2019-07-02,1480.0
2019-07-02,1480.0
2019-08-23,2723.72
2019-08-23,2723.72
2019-07-06,1630.7299999999998
2019-07-06,1630.7299999999998
2019-07-01,1153.19
2019-06-29,858.16
2019-06-29,858.16
2019-07-01,3711.08
2019-07-01,3711.08
2019-06-25,303.0
2019-06-25,303.0
2019-06-26,378.0
2019-06-26,378.0
2019-06-25,190.0
2019-06-25,190.0
2019-06-26,325.0
2019-06-26,325.0
2019-07-07,2464.96
2019-07-07,2464.96
2019-06-26,274.0
2019-06-26,274.0
2019-06-27,303.0
2019-06-27,303.0
2019-06-28,378.0
2019-06-28,378.0
2019-06-27,281.0
2019-06-27,281.0
2019-06-27,325.0
2019-06-27,325.0
2019-06-27,274.0
2019-06-27,274.0
2019-06-24,450.0
2019-06-24,450.0
2019-06-24,243.99
2019-06-24,243.99
2019-07-03,3115.08
2019-07-03,3115.08
2019-06-27,1167.15
2019-06-27,1167.15
2019-06-25,95.0
2019-06-25,95.0
2019-06-24,1416.81
2019-06-24,1416.81
2019-06-25,619.5
2019-06-25,619.5
2019-07-03,2995.01
2019-07-03,2995.01
2019-06-11,1005.94
2019-06-11,1005.94
2019-06-26,325.01
2019-06-26,325.01
2019-07-13,1244.62
2019-07-13,1244.62
2019-07-01,725.0
2019-07-19,3108.69
2019-07-05,448.86
2019-07-05,448.86
2019-06-26,333.0
2019-06-26,333.0
2019-06-27,2050.0
2019-06-27,2050.0
2019-06-28,2050.0
2019-06-28,2050.0
2019-06-25,288.64
2019-06-25,288.64
2019-06-25,675.84
2019-06-25,675.84
2019-07-08,2613.35
2019-07-08,2613.35
2019-06-25,517.11
2019-06-25,517.11
2019-06-25,583.77
2019-06-25,583.77
2019-06-25,310.0
2019-06-24,309.08
2019-06-24,309.08
2019-06-28,158.45
2019-06-28,158.45
2019-06-25,280.0
2019-06-25,280.0
2019-06-25,257.0
2019-06-25,257.0
2019-06-29,3744.33
2019-06-29,3744.33
2019-06-26,1551.51
2019-06-26,1551.51
2019-06-25,121.23
2019-06-25,121.23
2019-06-25,369.43
2019-06-25,369.43
2019-06-27,340.0
2019-06-27,340.0
2019-06-27,340.0
2019-08-14,1805.0
2019-08-14,1805.0
2019-08-14,1805.0
2019-08-14,1805.0
2019-08-14,1805.0
2019-08-14,1805.0
2019-08-28,1418.11
2019-08-28,1418.11
2019-06-26,169.0
2019-06-26,169.0
2019-06-26,44.52
2019-06-26,44.52
2019-08-01,1906.25
2019-08-01,1906.25
2019-08-01,2074.19
2019-08-01,2074.19
2019-06-26,395.0
2019-06-26,395.0
2019-06-27,1063.31
2019-06-27,1063.31
2019-06-27,416.94
2019-06-27,416.94
2019-06-28,207.0
2019-06-28,207.0
2019-06-27,1407.0
2019-06-27,1407.0
2019-05-25,1971.39
2019-05-25,1971.39
2019-06-20,82.5
2019-06-20,82.5
2019-07-22,1880.0
2019-07-22,1880.0
2019-07-22,1880.0
2019-07-19,1885.0
2019-07-19,1885.0
2019-07-19,1885.0
2019-08-14,1885.0
2019-08-14,1885.0
2019-08-14,1885.0
2019-07-02,3116.24
2019-07-02,3116.24
2019-07-24,3106.94
2019-07-24,3106.94
2019-06-29,1724.89
2019-06-29,1724.89
2019-07-09,1593.5400000000004
2019-07-09,1593.5400000000004
2019-07-02,3585.84
2019-07-02,3585.84
2019-07-11,1611.93
2019-07-11,1611.93
2019-07-04,2332.5
2019-07-04,2332.5
2019-06-26,303.35
2019-06-26,303.35
2019-06-26,303.35
2019-06-26,730.55
2019-06-26,730.55
2019-06-26,730.55
2019-06-26,1760.13
2019-06-26,1760.13
2019-06-26,1760.13
2019-06-26,737.0
2019-06-26,737.0
2019-06-28,2250.0
2019-06-28,2250.0
2019-06-28,2250.0
2019-07-10,2750.0
2019-07-10,2750.0
2019-06-28,910.0
2019-06-28,910.0
2019-06-29,290.74
2019-06-29,290.74
2019-06-28,520.0
2019-06-28,60.0
2019-06-29,444.37
2019-06-29,444.37
2019-06-26,89.0
2019-06-26,89.0
2019-07-05,4269.82
2019-07-05,4269.82
2019-07-08,2600.0
2019-07-08,2600.0
2019-07-08,2600.0
2019-07-01,480.0
2019-07-01,480.0
2019-06-26,1170.0
2019-06-26,1170.0
2019-06-26,1170.0
2019-06-26,239.54
2019-06-26,239.54
2019-06-26,239.54
2019-06-26,371.16
2019-06-26,371.16
2019-07-01,1195.0
2019-07-01,1195.0
2019-07-01,1195.0
2019-07-03,1195.0
2019-07-03,1195.0
2019-07-03,1195.0
2019-08-03,6763.910000000002
2019-08-03,6763.910000000002
2019-07-02,1150.0
2019-07-02,1150.0
2019-07-02,1150.0
2019-07-04,1150.0
2019-07-04,1150.0
2019-07-04,1150.0
2019-07-04,1150.0
2019-07-04,1150.0
2019-07-04,1150.0
2019-07-05,1150.0
2019-07-05,1150.0
2019-07-05,1150.0
2019-07-02,1150.0
2019-07-02,1150.0
2019-07-02,1150.0
2019-07-06,2016.11
2019-07-06,2016.11
2019-06-28,378.0
2019-06-28,378.0
2019-07-01,281.0
2019-07-01,281.0
2019-06-28,303.0
2019-06-28,303.0
2019-07-01,378.0
2019-07-01,378.0
2019-06-28,325.0
2019-06-28,325.0
2019-06-28,631.62
2019-06-28,631.62
2019-07-06,17419.03
2019-07-06,17419.03
2019-06-28,165.54
2019-06-28,165.54
2019-07-06,1966.57
2019-07-06,1966.57
2019-06-27,192.0
2019-06-27,192.0
2019-08-04,2861.09
2019-08-04,2861.09
2019-07-04,2093.9700000000007
2019-07-04,2093.9700000000007
2019-07-05,2018.86
2019-06-26,285.0
2019-07-03,1607.17
2019-07-03,1607.17
2019-06-28,1455.0
2019-06-28,1455.0
2019-06-27,288.36
2019-06-27,288.36
2019-06-27,522.62
2019-06-27,522.62
2019-06-27,431.39
2019-06-27,431.39
2019-07-07,663.9499999999998
2019-07-07,663.9499999999998
2019-06-28,468.45
2019-06-28,468.45
2019-06-28,60.0
2019-06-28,60.0
2019-06-26,410.0
2019-06-27,208.45
2019-06-27,208.45
2019-06-27,235.0
2019-06-27,235.0
2019-06-27,285.0
2019-06-26,417.63
2019-06-26,417.63
2019-06-26,480.0
2019-06-26,480.0
2019-06-26,480.0
2019-06-27,755.0
2019-06-27,755.0
2019-06-27,397.96
2019-06-27,397.96
2019-06-26,389.3
2019-06-26,389.3
2019-06-28,234.0
2019-06-28,234.0
2019-06-27,478.8
2019-06-27,478.8
2019-06-26,780.0
2019-06-26,780.0
2019-06-27,798.93
2019-06-27,798.93
2019-06-10,1454.2
2019-06-10,1454.2
2019-07-01,595.0
2019-07-01,595.0
2019-06-17,2719.95
2019-06-17,2719.95
2019-06-28,618.03
2019-06-28,618.03
2019-06-28,268.32
2019-06-28,268.32
2019-07-01,1485.0
2019-07-01,1485.0
2019-07-01,1485.0
2019-06-28,158.45
2019-06-28,158.45
2019-06-18,1674.65
2019-06-18,1674.65
2019-07-01,1485.0
2019-07-01,1485.0
2019-07-01,1485.0
2019-05-28,1943.38
2019-05-28,1943.38
2019-06-27,325.87
2019-06-27,325.87
2019-07-01,8100.0
2019-07-01,8100.0
2019-07-01,8100.0
2019-06-28,60.0
2019-06-28,60.0
2019-08-22,4411.14
2019-08-22,4411.14
2019-06-27,685.7
2019-06-27,685.7
2019-06-27,685.7
2019-06-28,200.0
2019-06-26,14.92
2019-06-26,14.92
2019-06-27,121.73
2019-06-27,121.73
2019-06-15,1751.69
2019-06-15,1751.69
2019-06-28,420.0
2019-06-28,420.0
2019-06-27,672.31
2019-06-27,672.31
2019-07-03,201.63
2019-07-03,201.63
2019-07-03,1230.87
2019-07-03,1230.87
2019-06-19,1937.94
2019-06-26,570.0
2019-06-26,570.0
2019-08-06,1885.0
2019-08-06,1885.0
2019-08-06,1885.0
2019-07-23,1885.0
2019-07-23,1885.0
2019-07-23,1885.0
2019-08-09,1880.0
2019-08-09,1880.0
2019-08-09,1880.0
2019-07-11,2808.96
2019-07-11,2808.96
2019-06-25,14.91
2019-07-07,3846.77
2019-07-07,3846.77
2019-07-08,6897.75
2019-07-08,6897.75
2019-06-27,262.74
2019-06-27,262.74
2019-06-28,248.42
2019-06-28,248.42
2019-07-13,2027.54
2019-07-13,2027.54
2019-06-27,300.47
2019-06-27,300.47
2019-08-04,2112.51
2019-08-04,2112.51
2019-06-27,550.0
2019-06-27,550.0
2019-06-27,718.65
2019-06-27,718.65
2019-06-27,718.65
2019-07-06,2049.870000000001
2019-07-12,1242.38
2019-07-12,1242.38
2019-06-28,1416.75
2019-06-28,1416.75
2019-06-27,264.72
2019-06-27,264.72
2019-06-28,259.0
2019-06-28,259.0
2019-06-28,270.0
2019-06-28,270.0
2019-07-10,3161.98
2019-07-10,3161.98
2019-07-02,320.0
2019-07-02,320.0
2019-07-10,2721.09
2019-07-10,2721.09
2019-07-14,5547.14
2019-07-14,5547.14
2019-07-31,7752.73
2019-07-31,7752.73
2019-07-12,3356.63
2019-07-12,3356.63
2019-07-10,1771.4000000000005
2019-07-10,1771.4000000000005
2019-07-10,2626.28
2019-07-10,2626.28
